Month,Wspd,Wdir,Gust,Atmp,Pres,Dewp,Humi,Wtmp,Wvht,Dpd,Mwd
2,8.69279069119,110,10.1053691785,28.2,1014.8,23.5,76.0,28.35,1.62,6.1,110
2,8.04083138935,113,9.77938952759,28.2,1015.6,23.5,76.0,28.36,1.68,6.3,110
2,6.62825290203,122,7.82351162207,28.2,1014.4,23.0,73.0,28.51,1.63,6.9,113
2,6.19361336747,134,7.38887208751,28.2,1013.45,22.95,72.5,28.55,1.6,7.3,111.5
2,6.51959301839,134,7.82351162207,28.2,1012.5,22.9,72.0,28.59,1.58,7.7,110
2,6.30227325111,137,8.04083138935,28.0,1012.6,22.2,71.0,28.51,1.62,7.4,110
2,5.97629360019,128,7.17155232023,27.85,1013.4,22.15,71.0,28.45,1.56,7.15,108.5
2,5.65031394927,128,6.62825290203,27.77,1013.8,22.12,71.0,28.42,1.53,7.03,107.75
2,5.65031394927,119,7.06289243659,27.7,1014.2,22.1,71.0,28.39,1.5,6.9,107
2,4.45505522924,113,5.21567441472,27.6,1013.8,22.7,75.0,28.35,1.38,6.7,119
2,4.45505522924,113,5.21567441472,27.6,1013.8,22.7,75.0,28.35,1.38,6.7,119
2,5.10701453108,125,6.30227325111,27.3,1012.6,22.5,75.0,28.31,1.37,6.9,116
2,4.23773546196,116,5.65031394927,27.3,1012.6,22.0,73.0,28.3,1.41,7.4,110
2,4.67237499652,119,5.97629360019,27.2,1012.8,22.4,75.0,28.3,1.38,6.9,107
2,5.21567441472,116,6.41093313475,27.7,1014.1,22.4,73.0,28.35,1.39,7.4,107
2,3.58577616012,134,4.8896947638,27.9,1011.7,22.6,73.0,28.68,1.28,6.9,116
2,4.12907557832,128,5.10701453108,28.0,1010.7,22.7,73.0,28.93,1.13,7.1,116
2,4.56371511288,134,5.65031394927,28.2,1010.9,21.8,68.0,28.87,1.08,7.1,110
2,3.91175581104,119,4.8896947638,27.8,1011.6,21.85,70.0,28.68,1.09,9.45,117.5
2,4.78103488016,143,5.86763371655,27.6,1011.95,21.88,71.0,28.58,1.1,10.62,121.25
2,4.67237499652,146,6.19361336747,27.4,1012.3,21.9,72.0,28.48,1.1,11.8,125
2,3.8030959274,128,4.56371511288,27.1,1011.9,21.7,72.0,28.53,0.99,15.4,125
2,4.12907557832,131,5.32433429836,27.0,1011.4,21.7,73.0,28.53,0.93,14.3,119
2,4.02041569468,113,5.21567441472,26.9,1010.7,21.5,72.0,28.48,0.95,14.3,128
2,3.47711627648,104,4.78103488016,26.9,1010.7,21.2,71.0,28.46,0.86,6.5,116
2,3.8030959274,71,4.56371511288,27.15,1011.35,21.05,69.5,28.43,0.88,8.8,108.5
2,4.02041569468,71,4.99835464744,27.4,1012.0,20.9,68.0,28.39,0.89,11.1,101
2,3.69443604376,80,5.10701453108,27.6,1012.65,21.2,68.0,28.44,0.93,12.2,108.5
2,3.47711627648,65,4.78103488016,27.8,1013.3,21.5,68.0,28.49,0.96,13.3,116
2,1.41257848732,59,2.60783720736,28.05,1011.75,22.1,70.0,28.8,0.97,12.55,122.0
2,3.04247674192,104,3.91175581104,28.18,1010.98,22.4,71.0,28.95,0.98,12.18,125.0
2,4.12907557832,107,5.432994182,28.3,1010.2,22.7,72.0,29.11,0.99,11.8,128
2,5.75897383291,89,7.06289243659,27.8,1010.8,22.6,73.0,28.55,0.96,13.3,125
2,6.62825290203,89,7.82351162207,27.9,1011.2,22.9,74.0,28.7,1.04,11.8,116
2,6.62825290203,77,7.60619185479,28.0,1012.3,22.2,78.0,28.54,0.92,13.3,104
2,5.97629360019,83,7.60619185479,27.9,1012.0,23.8,78.0,28.54,0.92,11.8,107
2,5.97629360019,77,7.06289243659,27.8,1011.1,23.8,79.0,28.53,0.97,13.3,116
2,4.02041569468,92,5.75897383291,27.8,1011.1,24.0,80.0,28.51,0.92,12.5,104
2,5.21567441472,86,6.30227325111,27.8,1011.1,24.0,80.0,28.51,0.92,12.5,104
2,4.67237499652,83,5.97629360019,28.1,1011.6,24.5,80.0,28.47,0.98,8.7,89
2,5.75897383291,89,6.95423255295,28.4,1011.3,24.65,79.5,28.62,1.05,10.25,92.0
2,5.65031394927,74,6.62825290203,28.55,1011.15,24.73,79.25,28.7,1.09,11.03,93.5
2,5.86763371655,77,6.73691278567,28.62,1011.08,24.77,79.12,28.74,1.11,11.41,94.25
2,6.30227325111,89,7.49753197115,28.7,1011.0,24.8,79.0,28.78,1.13,11.8,95
2,6.84557266931,101,7.71485173843,28.5,1011.2,24.9,81.0,28.77,1.15,7.1,92
2,7.38887208751,98,8.69279069119,28.3,1011.5,24.5,80.0,28.72,1.12,7.1,89
2,7.60619185479,86,8.80145057483,28.3,1011.5,24.5,80.0,28.72,1.12,7.1,89
2,7.82351162207,83,8.91011045847,28.3,1011.8,24.4,79.0,28.68,1.2,5.4,80
2,6.95423255295,86,7.82351162207,28.05,1011.9,24.05,78.5,28.62,1.16,5.65,83.0
2,6.08495348383,92,7.38887208751,27.93,1011.95,23.88,78.25,28.59,1.14,5.78,84.5
2,6.08495348383,92,7.38887208751,27.8,1012.0,23.7,78.0,28.56,1.12,5.9,86
2,6.73691278567,101,7.93217150571,27.8,1012.0,23.7,78.0,28.58,1.14,6.1,80
2,7.28021220387,104,8.58413080755,27.75,1012.05,23.6,77.5,28.57,1.15,5.9,80.0
2,7.28021220387,104,8.58413080755,27.7,1012.1,23.5,77.0,28.57,1.16,5.7,80
2,6.41093313475,110,7.28021220387,28.0,1013.1,23.3,76.0,28.52,1.07,5.1,80
2,6.08495348383,122,7.17155232023,28.3,1013.7,23.6,76.0,28.52,1.07,7.7,71
2,6.08495348383,122,7.17155232023,28.3,1013.7,23.6,76.0,28.52,1.07,7.7,71
2,5.54165406564,125,6.73691278567,28.45,1012.2,23.6,75.0,28.76,1.02,6.8,81.5
2,5.32433429836,131,6.41093313475,28.6,1010.7,23.6,74.0,29.0,0.96,5.9,92
2,5.75897383291,125,6.84557266931,28.35,1011.45,23.25,73.5,28.81,1.02,5.8,84.5
2,7.06289243659,128,8.25815115663,28.1,1012.2,22.9,73.0,28.63,1.08,5.7,77
2,5.86763371655,128,7.17155232023,28.1,1012.2,22.9,73.0,28.63,1.08,5.7,77
2,5.97629360019,137,6.95423255295,27.9,1012.4,23.2,76.0,28.66,0.98,5.7,86
2,5.54165406564,131,6.95423255295,27.8,1011.4,24.0,79.0,28.66,1.12,5.7,98
2,5.97629360019,122,7.28021220387,28.1,1012.1,24.0,78.0,28.62,1.09,5.9,90.5
2,5.97629360019,122,7.28021220387,28.25,1012.45,24.0,77.5,28.59,1.08,6.0,86.75
2,1.35119666664,134,6.08038499987,28.4,1012.8,24.0,77.0,28.57,1.06,6.1,83
2,5.32433429836,152,6.41093313475,28.3,1013.4,24.3,79.0,28.62,1.05,5.9,86
2,5.54165406564,149,7.82351162207,28.4,1011.6,24.9,81.0,29.0,1.06,5.6,107
2,14.6690842914,122,18.3635203351,27.65,1011.55,24.55,83.0,28.88,1.26,5.6,110.0
2,14.6690842914,122,18.3635203351,26.9,1011.5,24.2,85.0,28.76,1.46,5.6,113
2,7.60619185479,122,9.34474999303,26.8,1011.6,23.6,82.0,28.6,1.26,6.3,110
2,4.12907557832,188,5.32433429836,27.0,1013.3,24.6,87.0,28.65,1.28,6.5,110
2,8.25815115663,131,10.6486685967,26.8,1012.6,23.9,84.0,28.69,1.6,6.7,119
2,8.25815115663,131,9.99670929487,27.3,1011.9,24.1,82.5,28.66,1.84,7.05,120.5
2,8.69279069119,113,10.7573284804,27.8,1011.2,24.3,81.0,28.62,2.09,7.4,122
2,8.69279069119,113,10.7573284804,27.95,1011.25,24.15,80.0,28.61,1.98,7.7,120.5
2,8.25815115663,128,9.88804941123,28.1,1011.3,24.0,79.0,28.59,1.86,8.0,119
2,9.45340987667,143,11.3006278985,28.0,1010.8,24.2,80.0,28.57,1.9,7.4,116
2,9.34474999303,152,10.865988364,28.2,1012.1,23.8,77.0,28.53,1.86,7.4,113
2,9.34474999303,152,10.865988364,28.2,1012.1,23.8,77.0,28.53,1.86,7.4,113
2,7.06289243659,158,8.69279069119,28.35,1011.55,23.8,76.5,28.52,1.83,7.4,111.5
2,9.01877034211,149,11.8439273167,28.5,1011.0,23.8,76.0,28.5,1.8,7.4,110
2,9.01877034211,149,11.8439273167,28.5,1011.0,23.8,76.0,28.5,1.8,7.4,110
2,7.28021220387,146,9.12743022575,27.8,1011.4,24.2,80.0,28.48,1.79,8.3,110
2,8.80145057483,158,10.5400087131,28.2,1011.8,23.5,76.0,28.5,1.86,7.7,107
2,8.80145057483,152,10.7573284804,28.0,1012.1,23.7,77.0,28.5,1.98,8.3,107
2,8.69279069119,146,9.99670929487,27.85,1011.0,23.25,76.0,28.45,1.94,8.5,107.0
2,7.71485173843,158,9.23609010939,27.77,1010.45,23.02,75.5,28.42,1.92,8.6,107.0
2,7.71485173843,158,9.23609010939,27.7,1009.9,22.8,75.0,28.39,1.89,8.7,107
2,8.91011045847,137,10.6486685967,27.65,1010.0,23.0,76.0,28.38,1.86,8.5,107.0
2,8.91011045847,137,10.6486685967,27.6,1010.1,23.2,77.0,28.37,1.84,8.3,107
2,8.47547092391,137,10.2140290622,27.7,1011.0,22.6,74.0,28.32,1.77,8.3,110
2,9.79617583313,338,53.5974677767,27.95,1011.3,22.75,73.5,28.48,1.81,8.3,102.5
2,7.28021220387,119,8.69279069119,28.07,1011.45,22.82,73.25,28.55,1.83,8.3,98.75
2,7.06289243659,152,9.23609010939,28.2,1011.6,22.9,73.0,28.63,1.85,8.3,95
2,6.19361336747,131,7.49753197115,27.7,1010.4,23.3,77.0,28.6,1.86,8.3,104
2,5.86763371655,164,7.28021220387,27.7,1010.4,23.3,77.0,28.6,1.86,8.3,104
2,5.10701453108,173,6.51959301839,27.65,1011.15,23.45,78.0,28.61,1.76,8.5,99.5
2,4.67237499652,146,5.97629360019,27.6,1011.9,23.6,79.0,28.62,1.66,8.7,95
2,4.12907557832,152,6.19361336747,27.7,1012.6,23.5,78.0,28.62,1.66,8.0,95
2,5.21567441472,137,6.30227325111,28.2,1013.2,23.4,75.0,28.58,1.54,7.1,101
2,5.32433429836,149,6.41093313475,26.8,1012.0,23.0,79.5,28.55,1.67,7.9,93.5
2,4.02041569468,137,5.65031394927,25.4,1010.8,22.6,84.0,28.51,1.8,8.7,86
2,3.8030959274,140,5.32433429836,24.6,1011.1,23.3,92.0,28.52,1.82,8.3,89
2,5.10701453108,188,6.41093313475,25.35,1011.2,23.25,88.0,28.49,1.69,8.5,89.0
2,5.10701453108,188,6.41093313475,26.1,1011.3,23.2,84.0,28.46,1.56,8.7,89
2,7.71485173843,122,10.6486685967,25.45,1012.2,23.0,86.5,28.45,1.59,8.9,87.5
2,5.21567441472,338,6.62825290203,24.8,1013.1,22.8,89.0,28.44,1.62,9.1,86
2,2.39051744008,152,4.78103488016,25.8,1013.5,23.7,88.0,28.37,1.55,8.3,95
2,2.39051744008,152,4.78103488016,26.5,1011.95,24.15,87.0,28.39,1.71,8.3,90.5
2,8.58413080755,119,10.5400087131,26.85,1011.17,24.38,86.5,28.4,1.79,8.3,88.25
2,9.45340987667,113,11.5179476658,27.2,1010.4,24.6,86.0,28.41,1.87,8.3,86
2,9.45340987667,113,11.5179476658,27.2,1010.4,24.6,86.0,28.41,1.87,8.3,86
2,6.84557266931,131,7.93217150571,27.4,1010.6,24.7,85.0,28.41,1.83,8.0,89
2,6.95423255295,107,8.04083138935,27.8,1011.5,24.1,80.0,28.4,1.64,8.7,86
2,6.84557266931,101,8.58413080755,27.8,1012.25,23.95,79.5,28.38,1.71,8.35,84.5
2,6.73691278567,122,7.93217150571,27.8,1013.0,23.8,79.0,28.37,1.78,8.0,83
2,7.60619185479,113,9.01877034211,27.5,1010.9,24.5,84.0,28.27,1.7,8.3,74
2,7.71485173843,113,9.45340987667,27.7,1010.7,24.35,82.0,28.24,1.76,8.0,75.5
2,8.04083138935,107,9.56206976031,27.9,1010.5,24.2,80.0,28.22,1.82,7.7,77
2,8.04083138935,107,9.56206976031,27.9,1010.5,24.2,80.0,28.22,1.82,7.7,77
2,7.71485173843,122,9.12743022575,28.0,1011.7,24.2,80.0,28.23,1.8,7.7,86
2,7.06289243659,128,8.14949127299,28.2,1012.35,24.3,79.5,28.23,1.78,7.55,84.5
2,8.25815115663,119,9.99670929487,28.4,1013.0,24.4,79.0,28.23,1.76,7.4,83
2,9.01877034211,119,10.3226889458,28.4,1011.75,24.2,78.0,28.36,1.78,8.95,80.0
2,9.01877034211,119,10.865988364,28.4,1011.12,24.1,77.5,28.42,1.79,9.72,78.5
2,9.01877034211,119,10.865988364,28.4,1010.5,24.0,77.0,28.48,1.8,10.5,77
2,8.14949127299,119,9.56206976031,28.4,1011.0,24.0,77.0,28.42,1.83,7.4,86
2,8.04083138935,128,9.88804941123,28.2,1011.6,24.0,78.0,28.36,1.8,10.0,86
2,8.04083138935,128,9.67072964395,28.2,1011.6,24.0,78.0,28.36,1.8,10.0,86
2,8.04083138935,128,9.88804941123,28.2,1012.1,23.7,77.0,28.37,1.66,7.7,92
2,8.14949127299,137,9.77938952759,28.0,1012.05,23.55,77.0,28.33,1.64,7.7,90.5
2,8.14949127299,137,9.88804941123,27.8,1012.0,23.4,77.0,28.28,1.62,7.7,89
2,7.82351162207,143,8.91011045847,27.7,1011.6,23.15,76.0,28.26,1.72,8.85,86.0
2,8.47547092391,137,10.1053691785,27.65,1011.4,23.02,75.5,28.25,1.77,9.43,84.5
2,7.71485173843,140,9.12743022575,27.6,1011.2,22.9,75.0,28.23,1.82,10.0,83
2,8.25815115663,143,10.1053691785,27.6,1011.2,22.9,75.0,28.23,1.82,10.0,83
2,7.17155232023,158,8.58413080755,28.1,1014.0,22.8,73.0,28.25,1.76,7.7,86
2,7.38887208751,161,8.69279069119,28.3,1012.4,22.95,73.0,28.37,1.76,9.75,84.5
2,6.95423255295,164,8.69279069119,28.5,1010.8,23.1,73.0,28.49,1.76,11.8,83
2,6.19361336747,164,7.93217150571,28.4,1011.0,23.4,74.0,28.48,1.8,11.1,77
2,7.06289243659,155,8.58413080755,28.5,1010.8,23.1,73.0,28.49,1.76,11.8,83
2,6.84557266931,164,8.36681104027,28.25,1011.2,23.0,73.5,28.44,1.82,11.8,83.0
2,6.95423255295,158,8.58413080755,28.0,1011.6,22.9,74.0,28.39,1.88,11.8,83
2,6.95423255295,158,8.58413080755,28.0,1012.6,23.1,75.0,28.35,1.8,7.4,95
2,5.97629360019,161,7.71485173843,28.0,1011.8,23.2,75.0,28.33,1.71,11.8,86
2,6.30227325111,158,7.82351162207,26.1,1010.8,23.9,88.0,28.3,1.81,11.1,83
2,7.38887208751,149,10.1053691785,26.3,1010.15,24.15,88.0,28.32,1.81,9.7,81.5
2,7.38887208751,149,10.1053691785,26.5,1009.5,24.4,88.0,28.34,1.81,8.3,80
2,7.38887208751,149,10.1053691785,26.5,1009.5,24.4,88.0,28.34,1.81,8.3,80
2,10.4313488294,134,14.4517645241,28.0,1010.4,24.1,79.0,28.26,1.9,7.4,89
2,10.4313488294,134,14.4517645241,27.8,1011.2,24.6,83.0,28.26,2.15,10.0,83
2,8.69279069119,122,10.2140290622,27.9,1010.55,24.15,80.0,28.32,2.17,10.25,83.0
2,8.80145057483,146,10.2140290622,27.95,1010.22,23.92,78.5,28.34,2.18,10.38,83.0
2,9.23609010939,149,10.6486685967,27.98,1010.06,23.81,77.75,28.36,2.19,10.44,83.0
2,8.04083138935,149,9.67072964395,28.0,1009.9,23.7,77.0,28.37,2.19,10.5,83
2,7.82351162207,146,9.12743022575,27.9,1011.0,23.4,76.0,28.34,2.05,7.4,89
2,7.93217150571,137,9.01877034211,27.9,1011.9,23.3,76.0,28.35,1.81,10.0,92
2,6.95423255295,134,8.14949127299,27.8,1011.35,23.35,77.0,28.33,1.81,10.0,87.5
2,7.49753197115,131,9.45340987667,27.7,1010.8,23.4,78.0,28.31,1.8,10.0,83
2,7.49753197115,131,9.45340987667,27.6,1009.6,23.2,76.0,28.29,1.94,8.0,86
2,6.73691278567,137,8.25815115663,27.5,1009.5,23.0,76.0,28.27,1.8,7.7,83
2,6.95423255295,143,8.14949127299,27.5,1009.9,22.9,76.0,28.26,1.75,7.4,89
2,6.41093313475,140,8.14949127299,27.9,1011.3,22.8,73.0,28.25,1.78,8.3,83
2,6.08495348383,152,7.71485173843,28.0,1012.1,22.7,73.0,28.3,1.85,9.5,83
2,7.28021220387,155,8.47547092391,28.2,1010.6,23.4,75.0,28.45,1.66,9.5,80
2,6.84557266931,158,8.14949127299,28.3,1010.2,23.3,75.0,28.52,1.63,10.5,80
2,6.62825290203,155,7.82351162207,28.4,1009.9,23.3,73.0,28.49,1.63,11.1,83
2,6.73691278567,155,8.04083138935,28.2,1011.05,23.55,75.0,28.43,1.76,11.45,78.5
2,7.38887208751,155,8.69279069119,28.1,1011.62,23.68,76.0,28.4,1.82,11.62,76.25
2,7.49753197115,152,9.01877034211,28.0,1012.2,23.8,77.0,28.37,1.89,11.8,74
2,7.17155232023,149,9.01877034211,27.9,1011.5,23.85,78.0,28.37,1.8,11.8,77.0
2,7.17155232023,149,9.01877034211,27.8,1010.8,23.9,79.0,28.37,1.72,11.8,80
2,6.30227325111,149,7.71485173843,27.3,1010.3,23.6,80.0,28.32,1.69,11.1,68
2,8.36681104027,158,9.99670929487,27.5,1010.3,24.2,82.0,28.31,1.67,10.0,77
2,8.14949127299,167,9.67072964395,27.7,1010.3,23.9,80.0,28.3,1.84,10.5,77
2,8.04083138935,149,10.2140290622,27.8,1012.2,23.6,78.0,28.27,1.9,10.0,74
2,8.04083138935,152,9.34474999303,28.05,1012.6,23.8,77.5,28.3,1.85,9.35,75.5
2,7.60619185479,137,8.69279069119,28.3,1013.0,24.0,77.0,28.32,1.81,8.7,77
2,7.60619185479,155,9.01877034211,28.2,1011.5,24.0,78.0,28.26,1.87,9.5,77
2,6.95423255295,146,8.04083138935,28.0,1012.1,23.8,78.0,28.27,1.82,11.8,77
2,7.71485173843,155,9.23609010939,28.2,1011.2,23.4,75.0,28.25,1.76,11.1,77
2,7.38887208751,158,9.12743022575,28.1,1011.2,23.9,78.0,28.24,1.81,11.8,77
2,7.38887208751,158,8.69279069119,28.1,1011.9,23.8,77.0,28.23,1.87,11.8,74
2,7.82351162207,152,9.45340987667,28.2,1012.6,23.6,76.0,28.235,1.96,8.0,77
2,6.73691278567,152,8.04083138935,28.2,1013.9,24.0,78.0,28.24,1.95,10.0,80
2,7.38887208751,164,8.91011045847,27.8,1011.3,23.8,78.0,28.23,1.72,10.0,83
2,6.84557266931,155,8.47547092391,27.8,1010.2,23.5,78.0,28.22,1.71,10.5,83
2,5.65031394927,164,7.82351162207,27.4,1011.0,23.5,79.0,28.21,1.8,10.5,74
2,5.65031394927,164,7.82351162207,27.4,1011.0,23.5,79.0,28.21,1.8,10.5,74
2,7.93217150571,152,10.3226889458,27.7,1012.0,23.0,75.0,28.19,1.67,9.5,71
2,7.93217150571,152,10.3226889458,27.7,1012.0,23.0,75.0,28.19,1.67,9.5,71
2,7.60619185479,155,9.88804941123,28.1,1012.2,24.2,79.0,28.19,1.67,10.5,74
2,7.60619185479,131,8.91011045847,27.6,1012.7,24.2,82.0,28.2,1.9,8.7,74
2,6.84557266931,143,8.36681104027,28.4,1012.3,23.8,76.0,28.26,1.78,8.7,77
2,6.84557266931,143,8.36681104027,28.4,1012.3,23.8,76.0,28.26,1.78,8.7,77
2,5.86763371655,158,7.06289243659,28.2,1010.9,23.5,76.0,28.32,1.7,9.5,74
2,5.75897383291,149,7.06289243659,28.1,1010.8,23.2,74.0,28.33,1.6,10.0,74
2,5.21567441472,155,6.62825290203,28.1,1011.1,23.3,75.0,28.35,1.55,8.3,80
2,6.19361336747,152,7.49753197115,27.9,1011.7,23.5,77.0,28.31,1.65,9.1,74
2,6.51959301839,143,7.82351162207,28.0,1012.2,23.7,78.0,28.31,1.6,10.0,80
2,6.51959301839,143,7.71485173843,27.9,1012.0,23.55,77.5,28.31,1.6,10.25,84.5
2,6.51959301839,143,7.71485173843,27.8,1011.8,23.4,77.0,28.31,1.61,10.5,89
2,5.21567441472,155,6.30227325111,27.7,1011.4,23.3,77.0,28.29,1.46,8.3,92
2,6.62825290203,140,7.93217150571,26.8,1011.7,23.35,81.5,28.31,1.45,9.15,89.0
2,6.73691278567,116,8.36681104027,26.35,1011.85,23.38,83.75,28.32,1.44,9.57,87.5
2,9.01877034211,122,10.7573284804,26.12,1011.92,23.39,84.88,28.32,1.44,9.79,86.75
2,5.65031394927,155,7.38887208751,25.9,1012.0,23.4,86.0,28.33,1.44,10.0,86
2,2.82515697464,158,3.8030959274,27.1,1012.7,23.8,82.0,28.32,1.53,9.5,80
2,5.86763371655,140,6.95423255295,28.4,1012.9,23.6,75.0,28.38,1.51,11.1,89
2,5.21567441472,149,6.41093313475,28.5,1010.5,23.4,74.0,28.73,1.4,9.5,86
2,5.21567441472,149,6.41093313475,28.5,1010.5,23.4,74.0,28.73,1.4,9.5,86
2,7.28021220387,134,8.47547092391,28.1,1011.0,23.4,75.0,28.65,1.43,8.7,80
2,7.38887208751,128,8.36681104027,28.0,1012.1,24.0,79.0,28.46,1.51,10.5,95
2,6.30227325111,131,7.49753197115,27.9,1011.8,24.0,79.0,28.44,1.49,9.5,89
2,5.97629360019,131,6.95423255295,27.8,1010.7,23.7,78.0,28.38,1.5,10.5,95
2,5.86763371655,143,6.95423255295,27.8,1010.5,24.0,80.0,28.34,1.49,9.1,83
2,6.08495348383,140,7.06289243659,27.7,1010.0,24.0,80.0,28.36,1.41,9.1,89
2,5.86763371655,140,7.17155232023,27.8,1010.9,24.1,80.0,28.39,1.39,8.7,83
2,7.38887208751,128,8.80145057483,28.1,1011.9,24.35,80.0,28.44,1.52,8.9,80.0
2,6.84557266931,131,8.36681104027,28.4,1012.9,24.6,80.0,28.48,1.66,9.1,77
2,8.69279069119,146,10.2140290622,28.6,1011.0,24.2,77.0,28.6,1.46,9.5,89
2,8.69279069119,146,10.2140290622,28.5,1010.5,24.3,78.0,28.64,1.55,9.5,92
2,8.25815115663,140,9.77938952759,28.5,1010.2,23.7,75.0,28.65,1.49,6.9,101
2,8.14949127299,137,9.45340987667,28.6,1010.5,23.5,74.0,28.63,1.53,9.5,101
2,8.14949127299,143,9.34474999303,28.3,1010.9,23.7,76.0,28.57,1.58,6.7,95
2,7.93217150571,137,9.45340987667,28.1,1011.4,24.0,78.0,28.37,1.5,7.1,101
2,8.04083138935,134,9.34474999303,28.0,1011.9,23.7,77.0,28.33,1.67,7.1,104
2,7.71485173843,137,9.01877034211,28.0,1012.7,23.8,78.0,28.39,1.64,9.1,98
2,6.84557266931,134,7.82351162207,27.85,1011.95,23.5,77.0,28.38,1.5,7.9,101.0
2,5.75897383291,128,6.73691278567,27.7,1011.2,23.2,76.0,28.38,1.35,6.7,104
2,5.432994182,128,6.41093313475,27.7,1011.65,23.4,77.0,28.39,1.33,7.35,99.5
2,5.432994182,128,6.41093313475,27.7,1012.1,23.6,78.0,28.4,1.31,8.0,95
2,5.432994182,128,6.41093313475,27.7,1012.1,23.6,78.0,28.4,1.31,8.0,95
2,5.21567441472,131,6.41093313475,28.0,1012.6,23.7,77.0,28.39,1.37,6.9,95
2,7.17155232023,143,8.58413080755,28.15,1013.2,23.8,77.0,28.45,1.35,7.0,95.0
2,7.60619185479,143,8.69279069119,28.3,1013.8,23.9,77.0,28.5,1.34,7.1,95
2,6.84557266931,146,8.04083138935,28.45,1012.75,23.85,76.0,28.61,1.35,7.25,99.5
2,6.95423255295,143,8.04083138935,28.6,1011.7,23.8,75.0,28.72,1.36,7.4,104
2,7.71485173843,149,8.80145057483,28.3,1011.5,23.8,76.0,28.66,1.35,6.5,101
2,7.82351162207,155,9.67072964395,28.0,1011.55,23.45,76.0,28.57,1.39,6.8,102.5
2,7.49753197115,149,9.01877034211,27.85,1011.58,23.27,76.0,28.52,1.4,6.95,103.25
2,7.28021220387,131,8.69279069119,27.77,1011.59,23.19,76.0,28.5,1.41,7.03,103.62
2,6.51959301839,137,8.14949127299,27.7,1011.6,23.1,76.0,28.48,1.42,7.1,104
2,6.51959301839,137,8.25815115663,27.8,1011.2,23.2,76.0,28.46,1.44,7.1,104
2,6.62825290203,134,8.14949127299,27.7,1010.9,23.1,76.0,28.44,1.38,6.9,101
2,6.73691278567,131,7.93217150571,27.8,1011.0,23.0,75.0,28.41,1.46,6.9,98
2,7.17155232023,134,8.47547092391,27.7,1011.2,22.9,75.0,28.42,1.31,7.4,95
2,6.19361336747,134,7.49753197115,27.9,1011.7,23.1,75.0,28.45,1.46,7.1,95
2,6.62825290203,143,7.82351162207,28.15,1012.1,23.2,74.5,28.59,1.49,7.4,93.5
2,5.65031394927,128,6.62825290203,28.4,1012.5,23.3,74.0,28.74,1.52,7.7,92
2,5.65031394927,128,6.62825290203,28.4,1012.5,23.3,74.0,28.74,1.52,7.7,92
2,4.99835464744,131,6.08495348383,28.5,1012.0,23.2,73.0,28.78,1.52,7.4,98
2,5.54165406564,146,6.95423255295,28.65,1011.85,23.2,72.5,28.75,1.59,7.15,98.0
2,6.30227325111,140,7.82351162207,28.8,1011.7,23.2,72.0,28.71,1.67,6.9,98
2,5.75897383291,140,6.62825290203,28.1,1013.4,23.4,75.0,28.61,1.43,7.1,92
2,5.65031394927,134,6.51959301839,27.9,1013.2,23.5,77.0,28.48,1.35,7.7,98
2,6.30227325111,131,7.49753197115,27.9,1012.4,23.0,75.0,28.44,1.27,8.0,101
2,6.51959301839,146,7.60619185479,27.75,1011.75,23.05,76.0,28.45,1.27,7.7,104.0
2,7.38887208751,146,8.69279069119,27.6,1011.1,23.1,77.0,28.47,1.28,7.4,107
2,7.38887208751,146,8.69279069119,27.6,1011.1,23.1,77.0,28.47,1.28,7.4,107
2,7.38887208751,143,8.80145057483,27.8,1011.9,22.9,75.0,28.4,1.39,7.1,98
2,6.62825290203,143,7.93217150571,28.0,1012.9,22.9,74.0,28.45,1.42,7.55,102.5
2,7.28021220387,143,8.69279069119,28.2,1013.9,22.9,73.0,28.49,1.45,8.0,107
2,6.73691278567,155,8.04083138935,28.4,1012.9,22.6,71.0,28.68,1.37,8.0,107
2,7.28021220387,155,8.58413080755,28.35,1012.05,22.8,72.0,28.7,1.38,7.85,105.5
2,7.28021220387,155,8.58413080755,28.3,1011.2,23.0,73.0,28.71,1.38,7.7,104
2,7.06289243659,149,8.58413080755,28.3,1011.35,22.8,72.0,28.67,1.45,7.55,104.0
2,7.49753197115,143,8.80145057483,28.3,1011.5,22.6,71.0,28.63,1.52,7.4,104
2,7.49753197115,143,8.80145057483,28.0,1012.0,22.7,73.0,28.62,1.35,7.4,104
2,7.28021220387,149,9.01877034211,28.0,1012.9,22.5,72.0,28.58,1.31,7.7,101.0
3,6.73691278567,143,8.25815115663,28.0,1013.8,22.3,71.0,28.53,1.28,8.0,98
3,6.08495348383,137,7.49753197115,27.8,1013.1,22.9,75.0,28.52,1.43,7.7,101
3,5.65031394927,143,6.95423255295,27.7,1012.3,22.95,75.5,28.48,1.34,7.4,99.5
3,6.08495348383,128,7.38887208751,27.6,1011.5,23.0,76.0,28.44,1.25,7.1,98
3,6.08495348383,128,7.38887208751,27.6,1011.5,23.0,76.0,28.44,1.25,7.1,98.0
3,6.08495348383,128,7.38887208751,27.6,1011.5,23.0,76.0,28.44,1.25,7.1,98
3,6.30227325111,128,7.71485173843,27.7,1011.9,22.8,75.0,28.43,1.18,7.1,98
3,6.51959301839,137,8.36681104027,28.0,1013.9,23.1,75.0,28.39,1.29,7.7,92
3,5.432994182,161,6.73691278567,28.4,1013.4,22.9,72.0,28.79,1.2,7.4,98
