Month,Wspd,Wdir,Atmp,Pres,Dewp,Humi,Wtmp,Wvht,Dpd,Mwd
6,5.432994182,264,25.85,1020.25,18.25,69.0,26.08,8.26,14.15,310.5
6,5.32433429836,264,25.98,1020.12,18.62,67.0,26.1,5.56,12.73,306.75
6,5.21567441472,264,26.1,1020.0,19.0,65.0,26.12,2.87,11.3,303
6,5.65031394927,270,25.8,1020.5,19.9,70.0,26.06,2.46,8.0,111
7,5.65031394927,279,25.3,1020.1,19.5,70.0,26.0,2.33,8.7,114
7,4.56371511288,270,25.5,1021.4,-5.3,73.0,25.99,2.32,10.5,108
7,4.23773546196,279,26.0,1020.6,20.1,70.0,26.05,2.29,9.5,108
7,3.8030959274,291,25.6,1020.2,20.5,73.0,26.02,2.0,8.0,114
7,7.49753197115,264,25.5,1020.35,19.75,70.5,25.98,2.19,8.15,109.5
7,6.41093313475,273,25.45,1020.42,19.38,69.25,25.96,2.29,8.23,107.25
7,6.84557266931,276,25.4,1020.5,19.0,68.0,25.94,2.38,8.3,105
7,6.41093313475,285,25.9,1022.6,19.1,66.0,25.95,2.49,10.0,111
7,34.6625028811,342.0,25.7,1021.6,20.3,72.0,26.05,2.19,10.0,105.0
7,4.8896947638,252,25.5,1020.6,21.5,78.0,26.14,1.89,10.0,99
7,6.08495348383,237,24.6,1019.9,21.7,84.0,26.12,1.9,8.0,102
7,6.41093313475,267,25.9,1021.1,19.5,68.0,26.03,2.24,10.0,105
7,6.84557266931,273,25.8,1022.0,19.6,68.0,26.04,2.33,8.8,102
7,5.65031394927,273,25.5,1020.7,20.0,72.0,26.05,2.08,8.0,96
7,5.10701453108,270,25.4,1021.7,20.1,72.0,27.95,1.92,8.7,102
7,4.67237499652,276,24.9,1021.2,19.95,74.0,26.89,2.02,8.5,99.0
7,5.75897383291,273,24.4,1020.7,19.8,76.0,25.84,2.12,8.3,96
7,5.75897383291,267,24.7,1019.75,20.1,75.5,25.85,2.0,8.7,91.5
7,4.3463953456,276,25.0,1018.8,20.4,75.0,25.86,1.89,9.1,87
7,4.3463953456,246,24.6,1019.6,21.4,82.0,26.01,1.82,9.1,90
7,1.73855813824,108,25.3,1018.0,19.9,72.0,26.01,1.53,8.7,96
7,1.30391860368,258,24.9,1018.2,20.6,77.0,25.98,2.0,9.1,90
7,3.2597965092,219,25.0,1018.1,20.2,74.5,25.94,1.86,9.3,87.0
7,3.15113662556,225,25.05,1018.05,20.0,73.25,25.91,1.79,9.4,85.5
7,3.15113662556,225,25.1,1018.0,19.8,72.0,25.89,1.73,9.5,84
7,3.15113662556,207,25.6,1019.0,19.8,70.0,25.86,1.65,9.5,81
7,3.2597965092,171,26.1,1017.5,20.3,70.0,26.33,1.67,10.0,87
7,2.49917732372,153,25.9,1016.0,21.4,76.0,26.3,1.8,1.9,345.0
7,2.60783720736,156,25.5,1016.3,21.2,77.0,26.25,1.69,9.5,90
7,3.2597965092,189,25.6,1017.3,20.8,75.0,26.14,1.67,8.7,90
7,2.82515697464,273,26.1,1018.65,20.8,72.5,26.66,1.55,9.1,91.5
7,1.52123837096,213,26.35,1019.33,20.8,71.25,26.91,1.5,9.3,92.25
7,0.10865988364,243,26.6,1020.0,20.8,70.0,27.17,1.44,9.5,93
7,7.06289243659,327,24.1,1020.3,21.4,85.0,26.07,1.32,9.1,126
7,7.38887208751,321,24.7,1019.5,19.6,73.0,26.03,2.07,7.1,156
7,6.08495348383,309,24.9,1020.9,18.7,68.0,25.97,1.87,6.5,144
7,5.54165406564,318,24.8,1019.7,17.9,65.0,25.97,1.82,9.1,138
7,5.86763371655,312,24.9,1019.5,18.1,66.0,26.01,1.68,7.4,138
7,5.21567441472,312,24.7,1020.2,17.6,64.0,25.94,1.66,8.7,135
7,5.432994182,315,24.6,1020.2,17.2,63.0,25.92,1.58,8.7,136.5
7,4.56371511288,294,24.5,1020.2,16.8,62.0,25.9,1.51,8.7,138
7,1.95587790552,315,24.6,1019.7,17.45,64.5,26.02,1.37,8.7,124.5
7,1.84721802188,321,24.65,1019.45,17.77,65.75,26.07,1.3,8.7,117.75
7,1.84721802188,261,24.67,1019.33,17.94,66.38,26.1,1.27,8.7,114.38
7,1.84721802188,243,24.7,1019.2,18.1,67.0,26.13,1.23,8.7,111
7,2.716497091,252,24.65,1018.65,17.05,63.0,26.07,1.18,8.5,112.5
7,2.49917732372,255,24.62,1018.38,16.52,61.0,26.04,1.15,8.4,113.25
7,2.28185755644,255,24.6,1018.1,16.0,59.0,26.01,1.12,8.3,114
7,0.0,201,24.9,1017.7,16.2,58.5,26.16,1.1,8.5,124.5
7,0.977938952759,219,25.2,1017.3,16.4,58.0,26.31,1.09,8.7,135.0
7,0.5432994182,243,25.7,1016.8,15.0,52.0,26.4,1.12,10.0,114
7,0.977938952759,219,25.2,1017.3,16.4,58.0,26.31,1.09,8.7,111
7,2.28185755644,228,25.0,1018.0,17.6,63.0,26.12,0.99,10.5,114
7,3.47711627648,249,25.1,1017.7,18.6,67.0,26.03,1.06,9.5,108
7,2.716497091,231,24.8,1016.1,18.5,68.0,26.01,1.13,8.7,105
7,2.28185755644,264,25.2,1017.7,18.8,68.0,25.99,1.11,8.7,105
7,2.1731976728,243,27.1,1016.3,19.1,68.0,26.48,1.07,8.7,105
7,2.1731976728,243,25.5,1016.3,19.1,68.0,26.48,1.07,8.7,105
7,2.39051744008,237,25.2,1017.7,19.1,69.0,26.16,0.98,9.1,105
7,3.47711627648,219,25.1,1017.0,19.9,73.0,25.95,0.97,8.7,103.5
7,4.02041569468,213,25.0,1016.3,20.7,77.0,25.75,0.97,8.3,102
7,10.4313488294,213,24.6,1016.8,20.5,78.0,25.73,6.76,10.2,114.0
7,2.82515697464,117,25.25,1016.95,20.35,74.5,25.91,3.77,9.65,102.0
7,2.49917732372,231,25.57,1017.03,20.27,72.75,26.0,2.27,9.38,96.0
7,2.49917732372,231,25.9,1017.1,20.2,71.0,26.09,0.78,9.1,90
7,3.04247674192,207,25.5,1018.5,19.5,69.0,25.97,9.88,1.5,210.0
7,2.60783720736,243,25.1,1017.9,19.9,73.0,5.47,0.8,9.1,87
7,3.2597965092,252,25.1,1017.3,20.2,74.0,25.91,3.69,7.1,351.0
7,3.04247674192,216,25.8,1016.5,21.4,76.0,26.24,0.88,6.3,75
7,2.82515697464,213,24.6,1016.7,21.9,85.0,26.07,1.21,6.5,75
7,4.12907557832,234,25.6,1016.4,20.4,73.0,26.01,1.29,8.0,75
7,3.8030959274,231,25.2,1015.8,20.1,74.0,25.99,1.28,7.1,78
7,3.58577616012,228,25.2,1016.1,20.2,74.0,25.98,1.34,6.9,78
7,1.95587790552,207,25.7,1015.6,20.3,72.0,26.49,1.12,7.1,78
7,2.39051744008,219,25.6,1015.7,20.6,74.0,26.49,0.99,7.4,78
7,3.47711627648,231,24.9,1016.7,21.1,79.0,26.33,0.97,6.5,75
7,3.58577616012,231,25.6,1015.5,19.5,69.0,26.27,1.03,7.4,78
7,3.15113662556,216,25.1,1015.1,20.3,75.0,26.26,1.08,7.4,72
7,3.2597965092,204,25.6,1014.35,20.25,72.5,26.34,1.16,7.85,73.5
7,3.8030959274,162,26.1,1013.6,20.2,70.0,26.42,1.23,8.3,75
7,4.02041569468,195,26.1,1013.7,20.2,70.0,26.42,1.23,8.3,75
7,32.9917186104,150,25.75,1013.65,20.6,73.5,26.32,1.22,8.5,67.5
7,5.432994182,183,25.4,1013.6,21.0,77.0,26.21,1.21,8.7,60
7,5.75897383291,177,25.3,1013.9,21.1,77.0,26.16,11.53,15.0,315.0
7,6.30227325111,153,26.3,1013.9,21.2,73.0,26.16,1.4,8.3,48
7,6.08495348383,159,26.3,1012.7,21.3,74.0,26.21,1.51,8.0,42
7,4.99835464744,165,27.6,1013.5,21.7,77.0,26.22,14.05,25.4,60.0
7,2.60783720736,183,26.6,1013.85,21.6,75.5,26.16,7.62,16.7,57.0
7,4.23773546196,210,25.6,1014.2,21.5,74.0,26.1,1.19,8.0,54
7,2.39051744008,204,25.7,1015.0,20.7,74.0,25.92,17.35,14.8,201.0
7,0.760619185479,246,25.5,1015.5,20.0,71.5,26.81,10.14,9.1,163.5
9,8.58413080755,183,25.3,1016.0,19.3,69.0,27.7,2.93,3.4,126
9,8.36681104027,198,25.3,1017.6,19.6,70.0,25.43,1.43,8.0,66
9,9.99670929487,207,24.8,1006.3,15.9,71.0,1.17,9.8,16.0,186.0
9,9.34474999303,189,25.6,1016.8,19.4,69.0,25.39,1.67,20.8,93.0
9,9.88804941123,189,25.7,1014.3,20.3,72.0,25.45,1.59,8.0,69
9,9.56206976031,189,25.5,1014.6,20.3,73.0,25.44,1.71,8.3,69
9,8.04083138935,186,22.3,1017.5,20.8,75.0,25.51,1.42,9.1,72
9,7.60619185479,201,25.5,1017.5,20.6,74.0,25.56,1.43,9.5,69
9,9.45340987667,192,25.3,1015.5,20.4,74.0,25.53,1.39,7.7,66
9,8.36681104027,207,25.45,1016.3,19.85,74.5,25.49,1.42,7.7,69.0
9,7.60619185479,210,25.6,1017.1,19.3,75.0,25.45,1.46,7.7,72
9,7.28021220387,204,25.75,1017.65,20.25,75.0,25.66,1.46,7.7,73.5
9,6.95423255295,207,25.9,1018.2,21.2,75.0,25.88,1.47,7.7,75
9,6.95423255295,243,25.3,1017.9,21.6,80.0,25.87,14.09,8.2,9
9,7.38887208751,267,25.25,1017.6,20.7,75.5,25.8,7.76,8.05,177.0
9,5.97629360019,261,25.23,1017.45,20.25,73.25,25.76,4.59,7.98,261.0
9,8.14949127299,249,25.21,1017.38,20.02,72.12,25.74,3.01,7.94,303.0
9,7.93217150571,258,25.2,1017.3,19.8,71.0,25.72,1.43,7.9,345.0
9,5.32433429836,249,25.4,1018.2,20.5,74.0,25.8,20.18,24.8,75.0
9,8.04083138935,249,24.7,1061.3,20.4,68.0,4.14,1.71,11.4,156
9,8.58413080755,234,25.5,1019.3,19.0,67.0,25.67,1.43,8.7,84
9,4.8896947638,261,24.8,1016.6,19.2,71.0,26.21,1.23,9.1,84
9,9.56206976031,273,24.1,1016.9,20.6,81.0,25.96,1.16,8.7,87
9,7.60619185479,225,24.45,1016.35,19.95,76.0,25.82,1.27,8.7,84.0
9,9.12743022575,228,24.8,1015.8,19.3,71.0,25.67,1.39,8.7,81
9,6.51959301839,219,25.1,1015.3,19.05,69.0,25.77,1.33,8.7,79.5
9,6.41093313475,174,25.4,1014.8,18.8,67.0,25.88,1.27,8.7,78
9,7.17155232023,186,25.6,1013.9,18.4,64.0,25.9,1.17,8.7,81
9,10.9746482476,198,25.6,1014.65,18.55,65.0,25.73,1.2,8.9,72.0
9,10.5400087131,189,25.6,1015.4,18.7,66.0,25.57,1.23,9.1,63
9,9.88804941123,174,25.8,1015.5,19.7,69.0,25.73,3.66,24.2,57.0
9,10.1053691785,174,25.7,1014.75,20.3,72.0,25.71,2.43,16.65,63.0
9,9.12743022575,192,25.6,1014.0,20.9,75.0,25.7,1.2,9.1,69
9,7.38887208751,201,25.5,1013.35,21.3,77.5,25.64,1.23,9.3,69.0
9,10.6486685967,201,25.4,1012.7,21.7,80.0,25.58,1.26,9.5,69
9,9.77938952759,189,25.5,1013.2,21.8,80.0,25.55,1.35,10.0,63
9,9.77938952759,189,25.5,1013.2,21.8,80.0,25.55,1.35,10.0,63
9,4.78103488016,183,26.2,1014.0,22.0,78.0,25.9,1.21,6.3,63
9,3.04247674192,204,25.15,1015.0,21.15,78.5,25.74,1.83,6.5,115.5
9,14.4517645241,330,24.1,1016.0,20.3,79.0,25.59,2.45,6.7,168
9,14.2344447568,327,24.35,1016.4,19.5,74.0,25.6,2.18,7.35,168.0
9,10.6486685967,327,24.6,1016.8,18.7,69.0,25.61,1.91,8.0,168
9,9.99670929487,324,24.9,1017.1,17.8,64.0,25.61,1.93,6.1,171
9,9.99670929487,324,24.9,1132.1,17.9,65.0,35.87,1.38,12.3,342.0
9,10.5400087131,324,24.8,1017.4,18.5,68.0,25.61,1.92,6.9,168
9,9.34474999303,318,25.1,1019.2,17.6,63.0,25.57,1.75,8.7,156
9,7.71485173843,306,24.8,1018.2,18.4,68.0,25.52,1.49,5.9,153
9,8.14949127299,300,25.0,1019.7,18.5,67.0,25.5,1.35,6.4,228.0
9,6.98118277763,135,24.65,1018.5,18.8,70.0,25.5,4.08,7.55,193.5
9,7.60619185479,303,24.48,1017.9,18.95,71.5,25.5,5.44,8.12,176.25
9,7.06289243659,267,24.3,1017.3,19.1,73.0,25.5,6.8,8.7,159.0
9,5.97629360019,261,24.3,1017.3,19.1,73.0,25.49,1.45,9.5,138
9,3.8030959274,255,25.4,1016.8,18.7,66.0,26.01,1.4,11.1,138
9,7.38887208751,222,24.7,1015.7,19.3,72.0,25.6,1.42,9.5,132
9,5.32433429836,210,24.7,1015.2,19.8,74.0,25.51,1.23,10.5,132
9,6.73691278567,231,25.4,1013.5,20.0,72.0,25.92,1.23,10.5,120
9,7.28021220387,201,25.3,1012.2,20.3,74.0,25.5,1.18,9.1,114
9,7.06289243659,198,25.3,1013.3,20.2,73.0,25.55,1.11,20.6,120.0
9,3.8030959274,165,26.0,1013.5,21.5,76.0,26.03,1.09,8.3,96
9,3.2597965092,198,25.45,1014.05,19.65,70.5,25.84,1.07,7.4,90.0
9,4.45505522924,198,25.17,1014.33,18.73,67.75,25.74,1.06,6.95,87.0
9,0.869279069119,213,25.04,1014.47,18.27,66.38,25.7,1.06,6.72,85.5
9,0.0,237.0,24.9,1014.6,17.8,65.0,25.65,1.05,6.5,84
9,4.23773546196,243,24.4,1017.1,21.0,81.0,25.69,1.13,6.3,123
9,0.0,0.0,24.0,1017.1,21.2,84.0,25.65,1.24,6.7,126
9,8.80145057483,300,25.2,1016.4,20.3,74.0,25.68,1.6,6.1,144
9,8.91011045847,288,24.7,1016.2,20.3,76.0,25.6,1.4,12.3,378.0
9,8.04083138935,270,24.6,1014.8,20.2,76.0,25.57,1.47,5.9,126
9,7.93217150571,255,25.1,1016.0,20.5,76.0,25.57,1.58,5.4,120
9,5.32433429836,207,25.6,1013.0,21.7,79.0,26.0,1.21,11.1,111
9,5.10701453108,183,25.7,1012.9,21.7,78.0,25.92,1.28,8.7,108
9,4.23773546196,192,25.6,1014.3,21.5,78.0,25.74,1.27,8.0,114
9,6.51959301839,195,25.4,1013.3,21.7,80.0,25.67,1.18,9.0,103.5
9,6.19361336747,204,25.2,1012.3,21.9,82.0,25.61,1.08,10.0,93
9,6.95423255295,186,25.75,1012.75,22.0,80.0,25.69,1.12,9.75,87.0
9,4.78103488016,189,26.3,1013.2,22.1,78.0,25.77,1.17,9.5,81
9,5.10701453108,219,25.7,1015.6,21.6,78.0,25.52,1.15,10.0,87
10,4.99835464744,228,25.7,1016.3,22.1,80.0,25.56,1.19,10.5,93
10,6.19361336747,249,25.4,1015.3,21.9,81.0,25.52,1.11,9.1,90
10,1.41257848732,267,26.0,1018.4,21.7,77.0,25.51,1.05,8.0,96
10,8.47547092391,294,25.8,1016.1,21.8,79.0,25.99,1.01,7.1,114
10,6.62825290203,285,25.8,1018.3,21.6,77.0,25.72,1.04,8.7,15
10,7.54418138873,111,25.1,1015.8,21.5,80.0,25.63,1.25,8.0,102
10,8.14949127299,276,25.8,1018.4,21.7,78.0,25.68,1.34,7.4,117
10,9.01877034211,294,26.0,1016.3,21.5,76.0,25.83,7.96,10.4,3.0
10,11.5179476658,294,24.6,1013.0,20.7,78.0,25.47,1.98,7.4,135
10,11.1919680149,288,25.2,1017.6,20.8,76.0,25.51,1.86,6.9,126
10,11.1919680149,282,25.2,1015.9,19.7,71.0,25.65,1.97,6.9,123
10,10.3226889458,285,25.2,1015.4,22.45,71.0,25.66,1.91,7.0,72.0
10,9.99670929487,279,25.2,1014.9,25.2,71.0,25.66,1.84,7.1,21
10,10.1053691785,279,25.0,1015.2,19.8,73.0,25.69,1.98,7.4,123
10,9.12743022575,273,24.75,1014.35,19.4,72.0,25.63,1.84,7.05,120.0
10,8.91011045847,267,24.5,1013.5,19.0,71.0,25.58,1.7,6.7,117
10,7.06289243659,243,24.95,1012.75,20.25,75.0,25.7,1.58,6.9,105.0
10,8.14949127299,243,25.4,1012.0,21.5,79.0,25.82,1.46,7.1,93
10,8.33237944427,21,25.85,1010.55,21.75,78.0,25.77,1.47,7.25,63.0
10,9.77938952759,180,26.08,1009.83,21.88,77.5,25.74,1.48,7.33,48.0
10,10.1053691785,147,26.3,1009.1,22.0,77.0,25.72,1.48,7.4,33
10,8.91011045847,159,26.0,1007.8,22.2,80.0,25.67,1.47,6.1,27
10,7.71485173843,162,26.0,1008.6,22.7,82.0,25.63,1.55,6.9,39
10,6.62825290203,162,25.7,1006.8,22.8,84.0,25.6,1.38,7.7,51
10,0.21731976728,189,23.2,1009.8,22.2,94.0,25.03,1.39,8.0,84
10,5.54165406564,144,25.6,1007.2,22.7,84.0,25.86,1.41,7.4,78
10,8.04083138935,174,25.85,1007.6,23.0,84.0,25.81,1.5,6.95,63.0
10,8.25815115663,183,26.1,1008.0,23.3,84.0,25.77,1.59,6.5,48
10,7.38887208751,180,26.1,1007.6,23.6,86.0,25.75,1.75,6.5,51
10,9.56206976031,159,26.4,1009.1,23.7,85.0,25.77,2.05,7.1,42
10,9.01877034211,156,26.5,1006.8,23.6,84.0,25.85,1.99,6.9,42
10,8.69279069119,159,26.3,1007.4,23.2,83.0,25.8,8.19,15.3,297.0
10,0.5432994182,138,26.0,1010.3,24.2,94.0,27.01,7.49,11.3,342.0
10,6.64338361097,306,25.6,1012.2,22.9,87.0,26.46,4.62,9.8,208.5
10,0.43463953456,336.0,25.2,1014.1,21.6,80.0,25.91,1.74,8.3,75
10,0.10865988364,357.0,25.65,1014.75,22.25,81.0,25.99,1.53,15.1,91.5
10,13.0615677775,138,25.88,1015.08,22.57,81.5,26.03,1.43,18.5,99.75
10,1.73855813824,252,25.99,1015.24,22.73,81.75,26.05,1.38,20.2,103.88
10,0.0,177.0,26.1,1015.4,22.9,82.0,26.07,1.32,21.9,108.0
10,5.54165406564,213,25.9,1016.7,23.3,85.0,25.89,1.35,8.3,87
10,5.86763371655,252,25.6,1015.5,22.9,85.0,25.9,0.62,9.5,99
10,4.8896947638,243,25.6,1016.4,22.6,83.0,25.9,1.41,7.1,99
10,2.49917732372,303,25.6,1016.95,22.7,83.5,26.05,9.28,8.35,85.5
10,5.65031394927,297,25.6,1017.5,22.8,84.0,26.21,17.15,9.6,72.0
10,7.93217150571,306,25.55,1018.05,22.3,82.0,26.04,9.54,7.85,108.0
10,9.99670929487,303,25.5,1018.6,21.8,80.0,25.87,1.92,6.1,144
10,10.2140290622,285,25.1,1016.3,20.5,76.0,25.68,6.94,6.1,156.0
10,10.3226889458,282,25.3,998.9,20.9,76.0,15.11,10.55,11.1,336.0
10,8.14949127299,267,25.7,1016.4,21.5,78.0,25.92,1.76,6.7,120
10,10.3226889458,297,25.5,1019.1,21.7,79.0,25.635,9.92,12.6,282.0
10,39.226217994,36,25.4,1018.2,21.4,78.0,25.72,5.96,9.85,196.5
10,7.82351162207,267,25.3,1017.3,21.1,77.0,25.8,2.0,7.1,111
10,7.49753197115,270,25.2,1017.9,21.1,78.0,25.79,1.86,6.9,108
10,7.82351162207,267,25.8,1020.0,21.4,93.0,20.69,3.38,19.2,234
10,7.93217150571,249,25.85,1018.8,21.4,84.5,23.35,2.51,13.6,166.5
10,6.51959301839,243,25.9,1017.6,21.4,76.0,26.01,1.64,8.0,99
10,5.75897383291,228,25.6,1018.3,22.0,80.5,25.95,1.6,7.85,102.0
10,4.12907557832,231,25.3,1019.0,22.6,85.0,25.9,1.56,7.7,105
10,5.65031394927,222,25.7,1019.25,22.0,80.0,25.86,7.06,9.6,169.5
10,6.73691278567,213,26.1,1019.5,21.4,75.0,25.82,12.55,11.5,234.0
10,7.28021220387,222,26.15,1018.6,21.5,75.5,25.99,7.1,10.1,165.0
10,4.23773546196,216,26.2,1017.7,21.6,76.0,26.16,1.65,8.7,96
10,4.67237499652,63,26.4,1017.3,21.8,76.0,26.21,1.63,7.7,90
10,4.45505522924,213,25.9,1120.4,24.5,79.0,20.88,6.34,3.2,159
10,4.12907557832,183,24.35,1068.9,23.0,85.5,23.39,3.92,5.75,127.5
10,5.97629360019,210,22.8,1017.4,21.5,92.0,25.91,1.5,8.3,96
10,4.8896947638,231,24.5,1020.3,22.4,88.0,25.92,1.5,8.3,96
10,7.20638222207,72,25.35,1018.25,21.45,79.5,26.07,1.53,8.5,94.5
10,5.32433429836,240,26.2,1016.2,20.5,71.0,26.22,1.56,8.7,93
10,5.65031394927,255,26.15,1015.45,20.35,70.5,26.29,1.53,8.7,91.5
10,5.432994182,279,26.12,1015.08,20.27,70.25,26.32,1.52,8.7,90.75
10,6.41093313475,264,26.11,1014.89,20.23,70.12,26.34,1.51,8.7,90.38
10,5.54165406564,255,26.11,1014.8,20.21,70.06,26.35,1.5,8.7,90.19
10,5.97629360019,252,26.1,1014.7,20.2,70.0,26.36,1.5,8.7,90
10,35.1311133326,78,25.8,1015.4,20.15,71.0,26.2,1.54,8.7,90.0
10,5.54165406564,234,25.5,1016.1,20.1,72.0,26.03,1.58,8.7,90
10,6.19361336747,234,25.4,1014.8,19.7,71.0,25.97,1.69,9.1,87
10,5.10701453108,234,25.5,1015.15,20.3,73.0,26.01,1.72,9.3,88.5
10,5.432994182,246,25.55,1015.33,20.6,74.0,26.03,1.73,9.4,89.25
10,6.19361336747,216,25.6,1015.5,20.9,75.0,26.05,1.75,9.5,90
10,4.8896947638,219,25.6,1014.7,20.8,75.0,26.05,1.72,8.7,87
10,7.38887208751,219,25.9,1016.7,21.6,77.0,26.06,1.67,4.5,54
10,5.10701453108,195,26.0,1015.55,21.2,75.0,26.13,1.68,6.8,69.0
10,5.32433429836,195,26.1,1014.4,20.8,73.0,26.21,1.69,9.1,84
10,5.65031394927,195,26.0,1014.7,21.1,74.0,26.19,1.49,8.7,78
10,5.86763371655,198,25.9,1014.65,21.2,75.0,26.12,1.56,8.9,79.5
10,7.17155232023,201,25.8,1014.6,21.3,76.0,26.06,1.63,9.1,81
10,5.21567441472,201,25.7,1013.8,21.2,76.0,26.08,2.11,13.5,12
10,5.54165406564,216,25.6,1014.2,21.7,79.0,26.07,1.43,8.0,75
10,5.75897383291,216,26.1,1012.2,21.8,77.0,26.08,1.47,9.1,78
10,5.86763371655,207,26.3,1013.3,21.6,75.0,26.37,1.58,9.1,84
10,7.60619185479,222,26.0,1012.3,21.9,78.0,26.2,18.97,10.4,255.0
10,7.82351162207,345.0,25.8,1014.3,21.8,79.0,26.13,1.51,9.5,78
10,43.4,249.0,26.05,1014.25,21.5,76.0,26.09,1.42,9.75,76.5
10,5.97629360019,204,26.3,1014.2,21.2,73.0,26.06,1.32,10.0,75
10,6.30227325111,174,26.4,1011.3,20.8,71.0,26.27,1.53,8.7,75
10,7.71485173843,183,26.4,1011.1,21.6,75.0,26.24,1.51,7.4,66
10,8.25815115663,189,26.1,1011.85,21.15,74.0,26.14,1.54,6.95,67.5
10,7.17155232023,207,25.8,1012.6,20.7,73.0,26.04,1.58,6.5,69
10,7.17155232023,207,25.9,1076.45,23.35,76.5,25.95,1.52,6.3,67.5
10,7.71485173843,171,26.0,1140.3,26.0,80.0,25.87,1.47,6.1,66
10,7.49753197115,198,26.2,1012.6,22.4,79.0,28.915,5.92,7.1,123
10,5.86763371655,183,25.9,1013.4,21.8,78.0,20.99,1.67,7.7,72
10,7.28021220387,189,26.0,1013.3,21.9,78.0,26.14,1.5,5.4,66
10,2.93381685828,180,26.25,1014.45,22.15,78.0,26.31,1.59,8.2,142.5
10,4.23773546196,192,26.5,1015.6,22.4,78.0,26.48,1.68,11.0,219
10,5.75897383291,213,25.9,1014.7,22.9,84.0,26.53,1.53,8.0,75
10,2.82515697464,231,25.9,1015.4,22.3,80.0,26.37,1.69,7.4,75
10,6.41093313475,180,25.3,1016.5,21.5,79.0,26.31,1.53,8.0,66
10,5.86763371655,171,25.5,1016.25,21.75,79.5,26.25,1.5,7.85,72.0
10,5.54165406564,156,25.7,1016.0,22.0,80.0,26.19,1.48,7.7,78
10,5.432994182,171,26.15,1017.1,21.75,77.0,26.21,1.52,7.3,73.5
10,6.30227325111,237,26.6,1018.2,21.5,74.0,26.23,1.57,6.9,69
10,4.67237499652,258,25.8,1016.1,21.7,75.0,26.79,1.37,10.5,81
10,1.52123837096,195,25.95,1016.7,21.4,74.5,26.63,1.33,9.25,78.0
10,34.2278633466,294,26.1,1017.3,21.1,74.0,26.47,1.3,8.0,75
10,2.93381685828,234,25.8,1015.0,21.3,76.0,26.46,1.4,8.3,78
10,3.69443604376,228,25.7,1014.9,20.7,74.0,26.4,1.32,8.7,90
10,2.06453778916,231,26.4,1017.1,25.5,71.0,26.4,1.31,7.1,78
10,0.869279069119,225,26.15,1015.5,22.9,71.0,26.41,1.36,7.55,81.0
10,0.651959301839,183,26.02,1014.7,21.6,71.0,26.42,1.39,7.78,82.5
10,1.19525872004,180,25.96,1014.3,20.95,71.0,26.43,1.4,7.89,83.25
10,1.84721802188,201,25.9,1013.9,20.3,71.0,26.43,1.42,8.0,84
10,1.6298982546,207,26.15,1014.8,20.9,72.5,26.41,1.35,8.15,81.0
10,1.6298982546,207,26.4,1015.7,21.5,74.0,26.4,1.29,8.3,78
10,1.19525872004,174,26.7,1012.4,21.4,72.0,26.84,1.38,8.0,84
10,0.5432994182,159,26.6,1012.8,-4.4,73.0,26.73,1.48,8.3,93
10,0.651959301839,210,26.3,1015.2,21.3,74.0,26.6,1.43,8.7,81
10,1.30391860368,228,26.35,1015.35,21.05,72.5,26.62,1.4,8.2,84.0
10,2.06453778916,216,26.38,1015.42,20.93,71.75,26.63,1.38,7.95,85.5
10,1.52123837096,207,26.4,1015.5,20.8,71.0,26.64,1.36,7.7,87
10,27.8169302118,3,9.8,1119.3,32.4,76.0,4.415,0.65,11.2,291
10,1.0865988364,189,26.5,1011.7,21.4,73.0,26.78,1.33,8.0,90
10,1.41257848732,204,26.5,1011.7,21.4,73.0,26.78,1.33,8.0,90
10,6.30558444431,36,26.35,1012.2,21.3,73.5,26.76,1.3,8.35,88.5
10,2.49917732372,213,26.2,1012.7,21.2,74.0,26.73,1.27,8.7,87
10,2.82515697464,168,40.3,1011.6,19.3,96.0,26.57,1.26,7.1,93
10,0.760619185479,192,25.8,1013.1,19.4,68.0,26.54,1.26,8.3,93
10,2.716497091,201,26.3,1014.2,20.1,68.0,26.57,1.41,6.7,99
10,2.82515697464,201,26.3,1014.4,20.2,69.0,26.59,2.13,7.4,102
10,4.12907557832,186,26.3,1011.5,20.9,72.0,26.71,1.42,8.3,81
10,6.30227325111,189,26.3,1062.5,21.3,73.5,26.66,4.71,5.35,210.0
10,6.95423255295,183,26.3,1113.5,21.7,75.0,26.6,8.01,2.4,339.0
10,6.73691278567,180,26.1,1011.1,21.1,74.0,26.54,1.69,5.1,63
10,7.93217150571,177,26.1,1011.0,21.15,74.0,26.49,1.64,6.55,60.0
10,7.17155232023,174,26.1,1010.9,21.2,74.0,26.44,1.58,8.0,57
10,9.67072964395,189,26.5,1011.3,21.3,73.0,26.44,1.59,6.1,57
10,9.99670929487,180,26.6,1014.3,21.2,72.0,26.465,16.83,24.4,141.0
10,7.60619185479,180,27.0,1011.9,22.0,74.0,26.57,1.84,6.7,48
10,9.23609010939,192,26.6,1095.6,22.2,77.0,11.235,3.06,15.0,138
10,2.93381685828,189,26.45,1055.55,21.85,76.0,18.87,2.45,10.95,93.0
10,2.93381685828,189,26.3,1015.5,21.5,75.0,26.5,1.83,6.9,48
10,44.9,360.0,2.0,1112.8,38.1,120.0,18.22,12.17,9.4,21.0
10,0.5432994182,285,26.6,1016.6,22.8,80.0,26.84,1.48,7.4,57
